Date,Realised/Wind Onshore in MAW
2017-06-01 22:00:00,2143
2017-06-01 22:15:00,2142
2017-06-01 22:30:00,2082
2017-06-01 22:45:00,2061
2017-06-01 23:00:00,2028
2017-06-01 23:15:00,1984
2017-06-01 23:30:00,1972
2017-06-01 23:45:00,1866
2017-06-02 00:00:00,1781
2017-06-02 00:15:00,1725
2017-06-02 00:30:00,1648
2017-06-02 00:45:00,1568
2017-06-02 01:00:00,1552
2017-06-02 01:15:00,1502
2017-06-02 01:30:00,1439
2017-06-02 01:45:00,1418
2017-06-02 02:00:00,1353
2017-06-02 02:15:00,1289
2017-06-02 02:30:00,1228
2017-06-02 02:45:00,1221
2017-06-02 03:00:00,1203
2017-06-02 03:15:00,1177
2017-06-02 03:30:00,1177
2017-06-02 03:45:00,1110
2017-06-02 04:00:00,1112
2017-06-02 04:15:00,1098
2017-06-02 04:30:00,1072
2017-06-02 04:45:00,1049
2017-06-02 05:00:00,1011
2017-06-02 05:15:00,913
2017-06-02 05:30:00,791
2017-06-02 05:45:00,666
2017-06-02 06:00:00,557
2017-06-02 06:15:00,461
2017-06-02 06:30:00,396
2017-06-02 06:45:00,321
2017-06-02 07:00:00,283
2017-06-02 07:15:00,284
2017-06-02 07:30:00,279
2017-06-02 07:45:00,290
2017-06-02 08:00:00,279
2017-06-02 08:15:00,278
2017-06-02 08:30:00,266
2017-06-02 08:45:00,277
2017-06-02 09:00:00,299
2017-06-02 09:15:00,337
2017-06-02 09:30:00,360
2017-06-02 09:45:00,409
2017-06-02 10:00:00,464
2017-06-02 10:15:00,491
2017-06-02 10:30:00,517
2017-06-02 10:45:00,564
2017-06-02 11:00:00,646
2017-06-02 11:15:00,634
2017-06-02 11:30:00,623
2017-06-02 11:45:00,651
2017-06-02 12:00:00,672
2017-06-02 12:15:00,714
2017-06-02 12:30:00,754
2017-06-02 12:45:00,782
2017-06-02 13:00:00,736
2017-06-02 13:15:00,746
2017-06-02 13:30:00,777
2017-06-02 13:45:00,891
2017-06-02 14:00:00,885
2017-06-02 14:15:00,888
2017-06-02 14:30:00,954
2017-06-02 14:45:00,954
2017-06-02 15:00:00,887
2017-06-02 15:15:00,932
2017-06-02 15:30:00,1019
2017-06-02 15:45:00,1069
2017-06-02 16:00:00,1170
2017-06-02 16:15:00,1327
2017-06-02 16:30:00,1447
2017-06-02 16:45:00,1661
2017-06-02 17:00:00,1832
2017-06-02 17:15:00,1921
2017-06-02 17:30:00,1940
2017-06-02 17:45:00,2015
2017-06-02 18:00:00,2029
2017-06-02 18:15:00,2100
2017-06-02 18:30:00,2287
2017-06-02 18:45:00,2569
2017-06-02 19:00:00,2895
2017-06-02 19:15:00,3306
2017-06-02 19:30:00,3832
2017-06-02 19:45:00,4226
2017-06-02 20:00:00,4611
2017-06-02 20:15:00,4966
2017-06-02 20:30:00,5273
2017-06-02 20:45:00,5541
2017-06-02 21:00:00,5784
2017-06-02 21:15:00,6125
2017-06-02 21:30:00,6371
2017-06-02 21:45:00,6652
2017-06-02 22:00:00,6840
2017-06-02 22:15:00,6743
2017-06-02 22:30:00,6759
2017-06-02 22:45:00,6926
2017-06-02 23:00:00,7013
2017-06-02 23:15:00,7035
2017-06-02 23:30:00,6889
2017-06-02 23:45:00,6937
2017-06-03 00:00:00,6880
2017-06-03 00:15:00,6861
2017-06-03 00:30:00,6950
2017-06-03 00:45:00,6979
2017-06-03 01:00:00,7051
2017-06-03 01:15:00,7083
2017-06-03 01:30:00,6956
2017-06-03 01:45:00,6929
2017-06-03 02:00:00,6947
2017-06-03 02:15:00,6915
2017-06-03 02:30:00,6842
2017-06-03 02:45:00,6789
2017-06-03 03:00:00,6596
2017-06-03 03:15:00,6495
2017-06-03 03:30:00,6458
2017-06-03 03:45:00,6424
2017-06-03 04:00:00,6348
2017-06-03 04:15:00,6144
2017-06-03 04:30:00,5846
2017-06-03 04:45:00,5450
2017-06-03 05:00:00,5086
2017-06-03 05:15:00,4804
2017-06-03 05:30:00,4551
2017-06-03 05:45:00,4254
2017-06-03 06:00:00,3948
2017-06-03 06:15:00,3705
2017-06-03 06:30:00,3397
2017-06-03 06:45:00,3274
2017-06-03 07:00:00,3132
2017-06-03 07:15:00,3050
2017-06-03 07:30:00,2957
2017-06-03 07:45:00,2844
2017-06-03 08:00:00,2782
2017-06-03 08:15:00,2647
2017-06-03 08:30:00,2659
2017-06-03 08:45:00,2790
2017-06-03 09:00:00,2915
2017-06-03 09:15:00,3022
2017-06-03 09:30:00,3129
2017-06-03 09:45:00,3179
2017-06-03 10:00:00,3414
2017-06-03 10:15:00,3510
2017-06-03 10:30:00,3648
2017-06-03 10:45:00,3711
2017-06-03 11:00:00,3672
2017-06-03 11:15:00,3520
2017-06-03 11:30:00,3416
2017-06-03 11:45:00,3491
2017-06-03 12:00:00,3564
2017-06-03 12:15:00,3447
2017-06-03 12:30:00,3208
2017-06-03 12:45:00,3092
2017-06-03 13:00:00,3048
2017-06-03 13:15:00,3017
2017-06-03 13:30:00,3011
2017-06-03 13:45:00,2802
2017-06-03 14:00:00,2754
2017-06-03 14:15:00,2771
2017-06-03 14:30:00,2818
2017-06-03 14:45:00,2884
2017-06-03 15:00:00,2762
2017-06-03 15:15:00,2681
2017-06-03 15:30:00,2633
2017-06-03 15:45:00,2592
2017-06-03 16:00:00,2511
2017-06-03 16:15:00,2366
2017-06-03 16:30:00,2258
2017-06-03 16:45:00,2212
2017-06-03 17:00:00,2375
2017-06-03 17:15:00,2499
2017-06-03 17:30:00,2543
2017-06-03 17:45:00,2638
2017-06-03 18:00:00,2609
2017-06-03 18:15:00,2743
2017-06-03 18:30:00,3072
2017-06-03 18:45:00,2940
2017-06-03 19:00:00,2938
2017-06-03 19:15:00,2880
2017-06-03 19:30:00,2770
2017-06-03 19:45:00,2608
2017-06-03 20:00:00,2608
2017-06-03 20:15:00,2516
2017-06-03 20:30:00,2679
2017-06-03 20:45:00,2901
2017-06-03 21:00:00,3096
2017-06-03 21:15:00,3178
2017-06-03 21:30:00,3112
2017-06-03 21:45:00,3033
2017-06-03 22:00:00,3015
2017-06-03 22:15:00,2923
2017-06-03 22:30:00,2951
2017-06-03 22:45:00,2870
2017-06-03 23:00:00,2898
2017-06-03 23:15:00,3084
2017-06-03 23:30:00,3187
2017-06-03 23:45:00,3136
2017-06-04 00:00:00,3172
2017-06-04 00:15:00,3307
2017-06-04 00:30:00,3407
2017-06-04 00:45:00,3532
2017-06-04 01:00:00,3772
2017-06-04 01:15:00,3984
2017-06-04 01:30:00,4218
2017-06-04 01:45:00,4399
2017-06-04 02:00:00,4604
2017-06-04 02:15:00,4772
2017-06-04 02:30:00,4970
2017-06-04 02:45:00,5153
2017-06-04 03:00:00,5236
2017-06-04 03:15:00,5499
2017-06-04 03:30:00,5607
2017-06-04 03:45:00,5743
2017-06-04 04:00:00,5904
2017-06-04 04:15:00,5967
2017-06-04 04:30:00,6068
2017-06-04 04:45:00,6286
2017-06-04 05:00:00,6400
2017-06-04 05:15:00,6406
2017-06-04 05:30:00,6354
2017-06-04 05:45:00,6547
2017-06-04 06:00:00,6733
2017-06-04 06:15:00,6993
2017-06-04 06:30:00,7139
2017-06-04 06:45:00,7392
2017-06-04 07:00:00,7726
2017-06-04 07:15:00,8044
2017-06-04 07:30:00,8609
2017-06-04 07:45:00,8846
2017-06-04 08:00:00,9402
2017-06-04 08:15:00,9878
2017-06-04 08:30:00,10350
2017-06-04 08:45:00,10746
2017-06-04 09:00:00,10986
2017-06-04 09:15:00,11340
2017-06-04 09:30:00,11746
2017-06-04 09:45:00,11925
2017-06-04 10:00:00,12508
2017-06-04 10:15:00,12705
2017-06-04 10:30:00,13107
2017-06-04 10:45:00,13665
2017-06-04 11:00:00,14410
2017-06-04 11:15:00,14885
2017-06-04 11:30:00,15029
2017-06-04 11:45:00,15201
2017-06-04 12:00:00,15396
2017-06-04 12:15:00,15315
2017-06-04 12:30:00,15342
2017-06-04 12:45:00,15530
2017-06-04 13:00:00,15489
2017-06-04 13:15:00,15498
2017-06-04 13:30:00,15401
2017-06-04 13:45:00,15386
2017-06-04 14:00:00,15078
2017-06-04 14:15:00,14519
2017-06-04 14:30:00,13703
2017-06-04 14:45:00,13578
2017-06-04 15:00:00,13294
2017-06-04 15:15:00,13287
2017-06-04 15:30:00,12926
2017-06-04 15:45:00,12847
2017-06-04 16:00:00,12332
2017-06-04 16:15:00,11754
2017-06-04 16:30:00,11476
2017-06-04 16:45:00,10774
2017-06-04 17:00:00,10262
2017-06-04 17:15:00,9636
2017-06-04 17:30:00,8766
2017-06-04 17:45:00,8292
2017-06-04 18:00:00,7554
2017-06-04 18:15:00,7057
2017-06-04 18:30:00,6372
2017-06-04 18:45:00,5798
2017-06-04 19:00:00,5409
2017-06-04 19:15:00,5375
2017-06-04 19:30:00,5274
2017-06-04 19:45:00,5118
2017-06-04 20:00:00,4905
2017-06-04 20:15:00,4824
2017-06-04 20:30:00,4969
2017-06-04 20:45:00,4958
2017-06-04 21:00:00,4910
2017-06-04 21:15:00,4728
2017-06-04 21:30:00,4607
2017-06-04 21:45:00,4485
2017-06-04 22:00:00,4338
2017-06-04 22:15:00,4114
2017-06-04 22:30:00,3919
2017-06-04 22:45:00,3757
2017-06-04 23:00:00,3571
2017-06-04 23:15:00,3393
2017-06-04 23:30:00,3302
2017-06-04 23:45:00,3338
2017-06-05 00:00:00,3389
2017-06-05 00:15:00,3361
2017-06-05 00:30:00,3311
2017-06-05 00:45:00,3370
2017-06-05 01:00:00,3351
2017-06-05 01:15:00,3335
2017-06-05 01:30:00,3320
2017-06-05 01:45:00,3320
2017-06-05 02:00:00,3250
2017-06-05 02:15:00,3216
2017-06-05 02:30:00,3169
2017-06-05 02:45:00,3082
2017-06-05 03:00:00,3062
2017-06-05 03:15:00,2986
2017-06-05 03:30:00,2791
2017-06-05 03:45:00,2695
2017-06-05 04:00:00,2736
2017-06-05 04:15:00,2714
2017-06-05 04:30:00,2613
2017-06-05 04:45:00,2399
2017-06-05 05:00:00,2155
2017-06-05 05:15:00,1991
2017-06-05 05:30:00,1822
2017-06-05 05:45:00,1715
2017-06-05 06:00:00,1691
2017-06-05 06:15:00,1720
2017-06-05 06:30:00,1769
2017-06-05 06:45:00,1959
2017-06-05 07:00:00,2115
2017-06-05 07:15:00,2204
2017-06-05 07:30:00,2297
2017-06-05 07:45:00,2465
2017-06-05 08:00:00,2547
2017-06-05 08:15:00,2583
2017-06-05 08:30:00,2760
2017-06-05 08:45:00,2841
2017-06-05 09:00:00,2805
2017-06-05 09:15:00,2701
2017-06-05 09:30:00,2609
2017-06-05 09:45:00,2569
2017-06-05 10:00:00,2613
2017-06-05 10:15:00,2646
2017-06-05 10:30:00,2631
2017-06-05 10:45:00,2727
2017-06-05 11:00:00,2662
2017-06-05 11:15:00,2754
2017-06-05 11:30:00,2779
2017-06-05 11:45:00,2825
2017-06-05 12:00:00,2891
2017-06-05 12:15:00,2815
2017-06-05 12:30:00,2699
2017-06-05 12:45:00,2591
2017-06-05 13:00:00,2550
2017-06-05 13:15:00,2461
2017-06-05 13:30:00,2223
2017-06-05 13:45:00,2062
2017-06-05 14:00:00,1931
2017-06-05 14:15:00,1925
2017-06-05 14:30:00,1965
2017-06-05 14:45:00,2005
2017-06-05 15:00:00,2046
2017-06-05 15:15:00,2207
2017-06-05 15:30:00,2148
2017-06-05 15:45:00,1996
2017-06-05 16:00:00,1929
2017-06-05 16:15:00,1922
2017-06-05 16:30:00,2035
2017-06-05 16:45:00,2058
2017-06-05 17:00:00,2197
2017-06-05 17:15:00,2086
2017-06-05 17:30:00,1954
2017-06-05 17:45:00,2130
2017-06-05 18:00:00,2280
2017-06-05 18:15:00,2173
2017-06-05 18:30:00,2094
2017-06-05 18:45:00,2198
2017-06-05 19:00:00,2526
2017-06-05 19:15:00,2820
2017-06-05 19:30:00,3299
2017-06-05 19:45:00,3710
2017-06-05 20:00:00,4053
2017-06-05 20:15:00,4591
2017-06-05 20:30:00,5202
2017-06-05 20:45:00,5903
2017-06-05 21:00:00,6632
2017-06-05 21:15:00,7215
2017-06-05 21:30:00,7745
2017-06-05 21:45:00,8204
2017-06-05 22:00:00,8685
2017-06-05 22:15:00,9091
2017-06-05 22:30:00,9552
2017-06-05 22:45:00,9809
2017-06-05 23:00:00,9919
2017-06-05 23:15:00,9969
2017-06-05 23:30:00,10143
2017-06-05 23:45:00,10224
2017-06-06 00:00:00,10231
2017-06-06 00:15:00,10337
2017-06-06 00:30:00,10317
2017-06-06 00:45:00,10232
2017-06-06 01:00:00,10038
2017-06-06 01:15:00,9871
2017-06-06 01:30:00,9686
2017-06-06 01:45:00,9619
2017-06-06 02:00:00,9600
2017-06-06 02:15:00,9661
2017-06-06 02:30:00,9664
2017-06-06 02:45:00,9623
2017-06-06 03:00:00,9703
2017-06-06 03:15:00,9689
2017-06-06 03:30:00,9419
2017-06-06 03:45:00,9138
2017-06-06 04:00:00,9247
2017-06-06 04:15:00,9274
2017-06-06 04:30:00,8966
2017-06-06 04:45:00,8751
2017-06-06 05:00:00,8504
2017-06-06 05:15:00,8295
2017-06-06 05:30:00,8074
2017-06-06 05:45:00,7849
2017-06-06 06:00:00,7812
2017-06-06 06:15:00,7912
2017-06-06 06:30:00,8062
2017-06-06 06:45:00,8202
2017-06-06 07:00:00,8603
2017-06-06 07:15:00,9036
2017-06-06 07:30:00,9545
2017-06-06 07:45:00,10169
2017-06-06 08:00:00,10917
2017-06-06 08:15:00,11800
2017-06-06 08:30:00,12436
2017-06-06 08:45:00,12989
2017-06-06 09:00:00,13590
2017-06-06 09:15:00,14244
2017-06-06 09:30:00,14813
2017-06-06 09:45:00,15506
2017-06-06 10:00:00,16303
2017-06-06 10:15:00,16905
2017-06-06 10:30:00,17589
2017-06-06 10:45:00,17947
2017-06-06 11:00:00,18582
2017-06-06 11:15:00,18678
2017-06-06 11:30:00,19271
2017-06-06 11:45:00,19625
2017-06-06 12:00:00,20202
2017-06-06 12:15:00,20274
2017-06-06 12:30:00,20271
2017-06-06 12:45:00,20235
2017-06-06 13:00:00,20588
2017-06-06 13:15:00,20781
2017-06-06 13:30:00,20552
2017-06-06 13:45:00,20477
2017-06-06 14:00:00,20689
2017-06-06 14:15:00,21206
2017-06-06 14:30:00,20500
2017-06-06 14:45:00,19899
2017-06-06 15:00:00,19550
2017-06-06 15:15:00,19674
2017-06-06 15:30:00,19346
2017-06-06 15:45:00,18782
2017-06-06 16:00:00,18441
2017-06-06 16:15:00,17669
2017-06-06 16:30:00,17186
2017-06-06 16:45:00,17241
2017-06-06 17:00:00,17232
2017-06-06 17:15:00,17530
2017-06-06 17:30:00,18000
2017-06-06 17:45:00,17667
2017-06-06 18:00:00,17533
2017-06-06 18:15:00,16784
2017-06-06 18:30:00,16730
2017-06-06 18:45:00,16357
2017-06-06 19:00:00,16086
2017-06-06 19:15:00,16347
2017-06-06 19:30:00,16369
2017-06-06 19:45:00,16153
2017-06-06 20:00:00,15784
2017-06-06 20:15:00,16052
2017-06-06 20:30:00,15854
2017-06-06 20:45:00,15927
2017-06-06 21:00:00,16138
2017-06-06 21:15:00,16033
2017-06-06 21:30:00,16265
2017-06-06 21:45:00,16562
2017-06-06 22:00:00,17200
2017-06-06 22:15:00,17950
2017-06-06 22:30:00,18418
2017-06-06 22:45:00,18768
2017-06-06 23:00:00,18861
2017-06-06 23:15:00,18784
2017-06-06 23:30:00,18678
2017-06-06 23:45:00,19002
2017-06-07 00:00:00,19403
2017-06-07 00:15:00,19917
2017-06-07 00:30:00,20395
2017-06-07 00:45:00,20490
2017-06-07 01:00:00,20467
2017-06-07 01:15:00,20437
2017-06-07 01:30:00,20498
2017-06-07 01:45:00,20735
2017-06-07 02:00:00,20813
2017-06-07 02:15:00,21090
2017-06-07 02:30:00,21194
2017-06-07 02:45:00,21298
2017-06-07 03:00:00,21516
2017-06-07 03:15:00,21584
2017-06-07 03:30:00,21601
2017-06-07 03:45:00,21584
2017-06-07 04:00:00,22364
2017-06-07 04:15:00,22810
2017-06-07 04:30:00,23197
2017-06-07 04:45:00,23490
2017-06-07 05:00:00,23659
2017-06-07 05:15:00,24163
2017-06-07 05:30:00,24556
2017-06-07 05:45:00,25067
2017-06-07 06:00:00,25511
2017-06-07 06:15:00,26092
2017-06-07 06:30:00,26387
2017-06-07 06:45:00,26956
2017-06-07 07:00:00,27151
2017-06-07 07:15:00,26908
2017-06-07 07:30:00,26840
2017-06-07 07:45:00,27016
2017-06-07 08:00:00,27223
2017-06-07 08:15:00,27259
2017-06-07 08:30:00,27357
2017-06-07 08:45:00,27478
2017-06-07 09:00:00,27925
2017-06-07 09:15:00,28592
2017-06-07 09:30:00,28538
2017-06-07 09:45:00,28583
2017-06-07 10:00:00,28468
2017-06-07 10:15:00,28525
2017-06-07 10:30:00,28718
2017-06-07 10:45:00,28726
2017-06-07 11:00:00,28758
2017-06-07 11:15:00,28486
2017-06-07 11:30:00,28761
2017-06-07 11:45:00,28629
2017-06-07 12:00:00,28780
2017-06-07 12:15:00,28844
2017-06-07 12:30:00,28695
2017-06-07 12:45:00,28886
2017-06-07 13:00:00,28894
2017-06-07 13:15:00,28943
2017-06-07 13:30:00,28721
2017-06-07 13:45:00,28356
2017-06-07 14:00:00,27989
2017-06-07 14:15:00,27833
2017-06-07 14:30:00,27822
2017-06-07 14:45:00,27528
2017-06-07 15:00:00,27429
2017-06-07 15:15:00,27080
2017-06-07 15:30:00,26801
2017-06-07 15:45:00,26522
2017-06-07 16:00:00,25993
2017-06-07 16:15:00,25333
2017-06-07 16:30:00,25115
2017-06-07 16:45:00,24619
2017-06-07 17:00:00,24092
2017-06-07 17:15:00,23110
2017-06-07 17:30:00,21926
2017-06-07 17:45:00,21327
2017-06-07 18:00:00,20569
2017-06-07 18:15:00,20236
2017-06-07 18:30:00,19770
2017-06-07 18:45:00,19049
2017-06-07 19:00:00,18902
2017-06-07 19:15:00,18790
2017-06-07 19:30:00,18626
2017-06-07 19:45:00,18527
2017-06-07 20:00:00,17877
2017-06-07 20:15:00,17962
2017-06-07 20:30:00,18264
2017-06-07 20:45:00,18211
2017-06-07 21:00:00,18232
2017-06-07 21:15:00,18338
2017-06-07 21:30:00,18197
2017-06-07 21:45:00,18105
2017-06-07 22:00:00,18075
2017-06-07 22:15:00,17829
2017-06-07 22:30:00,17887
2017-06-07 22:45:00,17746
2017-06-07 23:00:00,17758
2017-06-07 23:15:00,17697
2017-06-07 23:30:00,17455
2017-06-07 23:45:00,17353
2017-06-08 00:00:00,17104
2017-06-08 00:15:00,16900
2017-06-08 00:30:00,16721
2017-06-08 00:45:00,16443
2017-06-08 01:00:00,16145
2017-06-08 01:15:00,15698
2017-06-08 01:30:00,15437
2017-06-08 01:45:00,15206
2017-06-08 02:00:00,14809
2017-06-08 02:15:00,14569
2017-06-08 02:30:00,14262
2017-06-08 02:45:00,13908
2017-06-08 03:00:00,13668
2017-06-08 03:15:00,13292
2017-06-08 03:30:00,12967
2017-06-08 03:45:00,12722
2017-06-08 04:00:00,12400
2017-06-08 04:15:00,11894
2017-06-08 04:30:00,11502
2017-06-08 04:45:00,11081
2017-06-08 05:00:00,10788
2017-06-08 05:15:00,10570
2017-06-08 05:30:00,10422
2017-06-08 05:45:00,10208
2017-06-08 06:00:00,10037
2017-06-08 06:15:00,9719
2017-06-08 06:30:00,9538
2017-06-08 06:45:00,9535
2017-06-08 07:00:00,9388
2017-06-08 07:15:00,9306
2017-06-08 07:30:00,9152
2017-06-08 07:45:00,9213
2017-06-08 08:00:00,9253
2017-06-08 08:15:00,9555
2017-06-08 08:30:00,9605
2017-06-08 08:45:00,9770
2017-06-08 09:00:00,9877
2017-06-08 09:15:00,10298
2017-06-08 09:30:00,10472
2017-06-08 09:45:00,10742
2017-06-08 10:00:00,10794
2017-06-08 10:15:00,10681
2017-06-08 10:30:00,10483
2017-06-08 10:45:00,10383
2017-06-08 11:00:00,10295
2017-06-08 11:15:00,10236
2017-06-08 11:30:00,10144
2017-06-08 11:45:00,10057
2017-06-08 12:00:00,9890
2017-06-08 12:15:00,9617
2017-06-08 12:30:00,9301
2017-06-08 12:45:00,8950
2017-06-08 13:00:00,8840
2017-06-08 13:15:00,8514
2017-06-08 13:30:00,8305
2017-06-08 13:45:00,7840
2017-06-08 14:00:00,7745
2017-06-08 14:15:00,7500
2017-06-08 14:30:00,7279
2017-06-08 14:45:00,7083
2017-06-08 15:00:00,6853
2017-06-08 15:15:00,6426
2017-06-08 15:30:00,6013
2017-06-08 15:45:00,5816
2017-06-08 16:00:00,5567
2017-06-08 16:15:00,5387
2017-06-08 16:30:00,5155
2017-06-08 16:45:00,4798
2017-06-08 17:00:00,4508
2017-06-08 17:15:00,4287
2017-06-08 17:30:00,4136
2017-06-08 17:45:00,4018
2017-06-08 18:00:00,3913
2017-06-08 18:15:00,4058
2017-06-08 18:30:00,4114
2017-06-08 18:45:00,4247
2017-06-08 19:00:00,4466
2017-06-08 19:15:00,4877
2017-06-08 19:30:00,5371
2017-06-08 19:45:00,5817
2017-06-08 20:00:00,6226
2017-06-08 20:15:00,6525
2017-06-08 20:30:00,6894
2017-06-08 20:45:00,7260
2017-06-08 21:00:00,7426
2017-06-08 21:15:00,7628
2017-06-08 21:30:00,7874
2017-06-08 21:45:00,8015
2017-06-08 22:00:00,8086
2017-06-08 22:15:00,8215
2017-06-08 22:30:00,8342
2017-06-08 22:45:00,8348
2017-06-08 23:00:00,8364
2017-06-08 23:15:00,8350
2017-06-08 23:30:00,8410
2017-06-08 23:45:00,8566
2017-06-09 00:00:00,8554
2017-06-09 00:15:00,8669
2017-06-09 00:30:00,8711
2017-06-09 00:45:00,8777
2017-06-09 01:00:00,8940
2017-06-09 01:15:00,9051
2017-06-09 01:30:00,9163
2017-06-09 01:45:00,9231
2017-06-09 02:00:00,9422
2017-06-09 02:15:00,9600
2017-06-09 02:30:00,9533
2017-06-09 02:45:00,9724
2017-06-09 03:00:00,9649
2017-06-09 03:15:00,9484
2017-06-09 03:30:00,9384
2017-06-09 03:45:00,8956
2017-06-09 04:00:00,8551
2017-06-09 04:15:00,8058
2017-06-09 04:30:00,7596
2017-06-09 04:45:00,7100
2017-06-09 05:00:00,6653
2017-06-09 05:15:00,5961
2017-06-09 05:30:00,5332
2017-06-09 05:45:00,4810
2017-06-09 06:00:00,4423
2017-06-09 06:15:00,4046
2017-06-09 06:30:00,3695
2017-06-09 06:45:00,3545
2017-06-09 07:00:00,3528
2017-06-09 07:15:00,3624
2017-06-09 07:30:00,3717
2017-06-09 07:45:00,3954
2017-06-09 08:00:00,4015
2017-06-09 08:15:00,4440
2017-06-09 08:30:00,4851
2017-06-09 08:45:00,5280
2017-06-09 09:00:00,5868
2017-06-09 09:15:00,6658
2017-06-09 09:30:00,7465
2017-06-09 09:45:00,8003
2017-06-09 10:00:00,8443
2017-06-09 10:15:00,8870
2017-06-09 10:30:00,9624
2017-06-09 10:45:00,10190
2017-06-09 11:00:00,10961
2017-06-09 11:15:00,11651
2017-06-09 11:30:00,12263
2017-06-09 11:45:00,12691
2017-06-09 12:00:00,12937
2017-06-09 12:15:00,13028
2017-06-09 12:30:00,13123
2017-06-09 12:45:00,13358
2017-06-09 13:00:00,13316
2017-06-09 13:15:00,13185
2017-06-09 13:30:00,13495
2017-06-09 13:45:00,13675
2017-06-09 14:00:00,13563
2017-06-09 14:15:00,13452
2017-06-09 14:30:00,13375
2017-06-09 14:45:00,12952
2017-06-09 15:00:00,12890
2017-06-09 15:15:00,13257
2017-06-09 15:30:00,13213
2017-06-09 15:45:00,12867
2017-06-09 16:00:00,12516
2017-06-09 16:15:00,11895
2017-06-09 16:30:00,11612
2017-06-09 16:45:00,11366
2017-06-09 17:00:00,10782
2017-06-09 17:15:00,10281
2017-06-09 17:30:00,9942
2017-06-09 17:45:00,9693
2017-06-09 18:00:00,9102
2017-06-09 18:15:00,8905
2017-06-09 18:30:00,9032
2017-06-09 18:45:00,8779
2017-06-09 19:00:00,8668
2017-06-09 19:15:00,8556
2017-06-09 19:30:00,8164
2017-06-09 19:45:00,7627
2017-06-09 20:00:00,7175
2017-06-09 20:15:00,6820
2017-06-09 20:30:00,6306
2017-06-09 20:45:00,5980
2017-06-09 21:00:00,5580
2017-06-09 21:15:00,5417
2017-06-09 21:30:00,5256
2017-06-09 21:45:00,5085
2017-06-09 22:00:00,4999
2017-06-09 22:15:00,4961
2017-06-09 22:30:00,4883
2017-06-09 22:45:00,4768
2017-06-09 23:00:00,4682
2017-06-09 23:15:00,4617
2017-06-09 23:30:00,4641
2017-06-09 23:45:00,4583
2017-06-10 00:00:00,4489
2017-06-10 00:15:00,4491
2017-06-10 00:30:00,4327
2017-06-10 00:45:00,4341
2017-06-10 01:00:00,4455
2017-06-10 01:15:00,4510
2017-06-10 01:30:00,4413
2017-06-10 01:45:00,4267
2017-06-10 02:00:00,4146
2017-06-10 02:15:00,4217
2017-06-10 02:30:00,4305
2017-06-10 02:45:00,4278
2017-06-10 03:00:00,4269
2017-06-10 03:15:00,4158
2017-06-10 03:30:00,3911
2017-06-10 03:45:00,3789
2017-06-10 04:00:00,3749
2017-06-10 04:15:00,3585
2017-06-10 04:30:00,3386
2017-06-10 04:45:00,2994
2017-06-10 05:00:00,2528
2017-06-10 05:15:00,2110
2017-06-10 05:30:00,1750
2017-06-10 05:45:00,1546
2017-06-10 06:00:00,1462
2017-06-10 06:15:00,1534
2017-06-10 06:30:00,1555
2017-06-10 06:45:00,1716
2017-06-10 07:00:00,1852
2017-06-10 07:15:00,1944
2017-06-10 07:30:00,2159
2017-06-10 07:45:00,2358
2017-06-10 08:00:00,2559
2017-06-10 08:15:00,2800
2017-06-10 08:30:00,2970
2017-06-10 08:45:00,3062
2017-06-10 09:00:00,3201
2017-06-10 09:15:00,3187
2017-06-10 09:30:00,3259
2017-06-10 09:45:00,3285
2017-06-10 10:00:00,3290
2017-06-10 10:15:00,3358
2017-06-10 10:30:00,3504
2017-06-10 10:45:00,3522
2017-06-10 11:00:00,3608
2017-06-10 11:15:00,3560
2017-06-10 11:30:00,3512
2017-06-10 11:45:00,3551
2017-06-10 12:00:00,3501
2017-06-10 12:15:00,3364
2017-06-10 12:30:00,3282
2017-06-10 12:45:00,3218
2017-06-10 13:00:00,3049
2017-06-10 13:15:00,2919
2017-06-10 13:30:00,2776
2017-06-10 13:45:00,2597
2017-06-10 14:00:00,2422
2017-06-10 14:15:00,2243
2017-06-10 14:30:00,2144
2017-06-10 14:45:00,2040
2017-06-10 15:00:00,1859
2017-06-10 15:15:00,1688
2017-06-10 15:30:00,1612
2017-06-10 15:45:00,1493
2017-06-10 16:00:00,1408
2017-06-10 16:15:00,1278
2017-06-10 16:30:00,1241
2017-06-10 16:45:00,1102
2017-06-10 17:00:00,1105
2017-06-10 17:15:00,1126
2017-06-10 17:30:00,1139
2017-06-10 17:45:00,931
2017-06-10 18:00:00,912
2017-06-10 18:15:00,821
2017-06-10 18:30:00,597
2017-06-10 18:45:00,497
2017-06-10 19:00:00,454
2017-06-10 19:15:00,439
2017-06-10 19:30:00,426
2017-06-10 19:45:00,446
2017-06-10 20:00:00,511
2017-06-10 20:15:00,593
2017-06-10 20:30:00,717
2017-06-10 20:45:00,903
2017-06-10 21:00:00,1117
2017-06-10 21:15:00,1404
2017-06-10 21:30:00,1748
2017-06-10 21:45:00,2084
2017-06-10 22:00:00,2399
2017-06-10 22:15:00,2769
2017-06-10 22:30:00,3121
2017-06-10 22:45:00,3390
2017-06-10 23:00:00,3791
2017-06-10 23:15:00,4144
2017-06-10 23:30:00,4540
2017-06-10 23:45:00,4895
2017-06-11 00:00:00,5328
2017-06-11 00:15:00,5594
2017-06-11 00:30:00,5769
2017-06-11 00:45:00,5930
2017-06-11 01:00:00,6106
