Date,Realised/System total load in MAW
2017-02-25 05:15:00,47430
2017-02-25 05:30:00,48005
2017-02-25 05:45:00,48314
2017-02-25 06:00:00,49259
2017-02-25 06:15:00,49813
2017-02-25 06:30:00,50621
2017-02-25 06:45:00,51432
2017-02-25 07:00:00,52585
2017-02-25 07:15:00,53573
2017-02-25 07:30:00,54606
2017-02-25 07:45:00,55193
2017-02-25 08:00:00,56056
2017-02-25 08:15:00,56853
2017-02-25 08:30:00,57031
2017-02-25 08:45:00,57109
2017-02-25 09:00:00,57626
2017-02-25 09:15:00,58019
2017-02-25 09:30:00,58319
2017-02-25 09:45:00,58816
2017-02-25 10:00:00,59087
2017-02-25 10:15:00,59194
2017-02-25 10:30:00,59463
2017-02-25 10:45:00,59035
2017-02-25 11:00:00,58325
2017-02-25 11:15:00,57749
2017-02-25 11:30:00,57363
2017-02-25 11:45:00,57121
2017-02-25 12:00:00,57099
2017-02-25 12:15:00,56605
2017-02-25 12:30:00,56129
2017-02-25 12:45:00,55687
2017-02-25 13:00:00,55712
2017-02-25 13:15:00,54823
2017-02-25 13:30:00,54813
2017-02-25 13:45:00,54415
2017-02-25 14:00:00,54434
2017-02-25 14:15:00,54292
2017-02-25 14:30:00,54055
2017-02-25 14:45:00,54182
2017-02-25 15:00:00,54442
2017-02-25 15:15:00,54719
2017-02-25 15:30:00,54971
2017-02-25 15:45:00,54970
2017-02-25 16:00:00,55506
2017-02-25 16:15:00,56053
2017-02-25 16:30:00,57018
2017-02-25 16:45:00,58211
2017-02-25 17:00:00,59132
2017-02-25 17:15:00,60544
2017-02-25 17:30:00,61052
2017-02-25 17:45:00,60916
2017-02-25 18:00:00,60585
2017-02-25 18:15:00,60066
2017-02-25 18:30:00,59681
2017-02-25 18:45:00,58945
2017-02-25 19:00:00,57407
2017-02-25 19:15:00,56132
2017-02-25 19:30:00,55100
2017-02-25 19:45:00,54101
2017-02-25 20:00:00,53333
2017-02-25 20:15:00,52916
2017-02-25 20:30:00,52254
2017-02-25 20:45:00,52124
2017-02-25 21:00:00,52508
2017-02-25 21:15:00,51934
2017-02-25 21:30:00,51325
2017-02-25 21:45:00,50656
2017-02-25 22:00:00,49584
2017-02-25 22:15:00,48790
2017-02-25 22:30:00,48017
2017-02-25 22:45:00,47281
2017-02-25 23:00:00,46723
2017-02-25 23:15:00,45829
2017-02-25 23:30:00,45376
2017-02-25 23:45:00,45072
2017-02-26 00:00:00,44305
2017-02-26 00:15:00,43587
2017-02-26 00:30:00,43309
2017-02-26 00:45:00,43331
2017-02-26 01:00:00,42961
2017-02-26 01:15:00,42302
2017-02-26 01:30:00,42317
2017-02-26 01:45:00,42424
2017-02-26 02:00:00,42133
2017-02-26 02:15:00,41931
2017-02-26 02:30:00,42106
2017-02-26 02:45:00,42194
2017-02-26 03:00:00,42272
2017-02-26 03:15:00,42375
2017-02-26 03:30:00,42528
2017-02-26 03:45:00,42448
2017-02-26 04:00:00,42727
2017-02-26 04:15:00,42346
2017-02-26 04:30:00,42129
2017-02-26 04:45:00,41417
2017-02-26 05:00:00,41208
2017-02-26 05:15:00,41498
2017-02-26 05:30:00,41842
2017-02-26 05:45:00,42195
2017-02-26 06:00:00,42402
2017-02-26 06:15:00,42384
2017-02-26 06:30:00,42946
2017-02-26 06:45:00,43806
2017-02-26 07:00:00,44994
2017-02-26 07:15:00,45784
2017-02-26 07:30:00,46635
2017-02-26 07:45:00,47634
2017-02-26 08:00:00,48609
2017-02-26 08:15:00,49356
2017-02-26 08:30:00,50139
2017-02-26 08:45:00,50466
2017-02-26 09:00:00,51018
2017-02-26 09:15:00,51677
2017-02-26 09:30:00,52565
2017-02-26 09:45:00,53147
2017-02-26 10:00:00,54112
2017-02-26 10:15:00,54180
2017-02-26 10:30:00,54726
2017-02-26 10:45:00,54515
2017-02-26 11:00:00,53852
2017-02-26 11:15:00,53613
2017-02-26 11:30:00,52909
2017-02-26 11:45:00,52309
2017-02-26 12:00:00,51707
2017-02-26 12:15:00,50527
2017-02-26 12:30:00,49826
2017-02-26 12:45:00,49503
2017-02-26 13:00:00,49100
2017-02-26 13:15:00,49376
2017-02-26 13:30:00,49069
2017-02-26 13:45:00,49399
2017-02-26 14:00:00,48962
2017-02-26 14:15:00,48728
2017-02-26 14:30:00,48801
2017-02-26 14:45:00,48464
2017-02-26 15:00:00,48530
2017-02-26 15:15:00,48621
2017-02-26 15:30:00,48682
2017-02-26 15:45:00,49224
2017-02-26 16:00:00,50264
2017-02-26 16:15:00,50717
2017-02-26 16:30:00,51838
2017-02-26 16:45:00,52695
2017-02-26 17:00:00,54237
2017-02-26 17:15:00,55507
2017-02-26 17:30:00,56359
2017-02-26 17:45:00,56153
2017-02-26 18:00:00,56168
2017-02-26 18:15:00,55642
2017-02-26 18:30:00,55169
2017-02-26 18:45:00,54362
2017-02-26 19:00:00,53839
2017-02-26 19:15:00,52899
2017-02-26 19:30:00,51982
2017-02-26 19:45:00,51448
2017-02-26 20:00:00,51509
2017-02-26 20:15:00,51536
2017-02-26 20:30:00,51321
2017-02-26 20:45:00,51200
2017-02-26 21:00:00,52053
2017-02-26 21:15:00,51821
2017-02-26 21:30:00,51222
2017-02-26 21:45:00,50641
2017-02-26 22:00:00,49840
2017-02-26 22:15:00,49176
2017-02-26 22:30:00,48400
2017-02-26 22:45:00,47586
2017-02-26 23:00:00,46794
2017-02-26 23:15:00,45787
2017-02-26 23:30:00,45435
2017-02-26 23:45:00,44936
2017-02-27 00:00:00,44555
2017-02-27 00:15:00,44357
2017-02-27 00:30:00,43919
2017-02-27 00:45:00,43501
2017-02-27 01:00:00,43510
2017-02-27 01:15:00,43306
2017-02-27 01:30:00,43544
2017-02-27 01:45:00,43546
2017-02-27 02:00:00,44035
2017-02-27 02:15:00,44242
2017-02-27 02:30:00,44665
2017-02-27 02:45:00,44855
2017-02-27 03:00:00,45782
2017-02-27 03:15:00,45966
2017-02-27 03:30:00,46166
2017-02-27 03:45:00,46737
2017-02-27 04:00:00,48107
2017-02-27 04:15:00,48777
2017-02-27 04:30:00,49959
2017-02-27 04:45:00,51285
2017-02-27 05:00:00,54056
2017-02-27 05:15:00,55929
2017-02-27 05:30:00,57647
2017-02-27 05:45:00,58886
2017-02-27 06:00:00,60609
2017-02-27 06:15:00,61805
2017-02-27 06:30:00,62822
2017-02-27 06:45:00,63709
2017-02-27 07:00:00,64760
2017-02-27 07:15:00,65147
2017-02-27 07:30:00,65460
2017-02-27 07:45:00,65875
2017-02-27 08:00:00,66258
2017-02-27 08:15:00,66521
2017-02-27 08:30:00,66824
2017-02-27 08:45:00,66823
2017-02-27 09:00:00,67075
2017-02-27 09:15:00,66822
2017-02-27 09:30:00,66994
2017-02-27 09:45:00,67268
2017-02-27 10:00:00,67323
2017-02-27 10:15:00,67877
2017-02-27 10:30:00,68082
2017-02-27 10:45:00,67796
2017-02-27 11:00:00,68241
2017-02-27 11:15:00,68140
2017-02-27 11:30:00,68031
2017-02-27 11:45:00,67680
2017-02-27 12:00:00,67550
2017-02-27 12:15:00,66995
2017-02-27 12:30:00,66381
2017-02-27 12:45:00,65449
2017-02-27 13:00:00,64847
2017-02-27 13:15:00,64535
2017-02-27 13:30:00,64722
2017-02-27 13:45:00,64888
2017-02-27 14:00:00,64806
2017-02-27 14:15:00,63991
2017-02-27 14:30:00,63674
2017-02-27 14:45:00,63511
2017-02-27 15:00:00,63215
2017-02-27 15:15:00,62974
2017-02-27 15:30:00,63222
2017-02-27 15:45:00,63521
2017-02-27 16:00:00,63634
2017-02-27 16:15:00,64046
2017-02-27 16:30:00,64585
2017-02-27 16:45:00,65524
2017-02-27 17:00:00,65992
2017-02-27 17:15:00,67006
2017-02-27 17:30:00,67801
2017-02-27 17:45:00,68152
2017-02-27 18:00:00,67963
2017-02-27 18:15:00,67571
2017-02-27 18:30:00,67323
2017-02-27 18:45:00,66638
2017-02-27 19:00:00,65561
2017-02-27 19:15:00,64770
2017-02-27 19:30:00,63801
2017-02-27 19:45:00,63247
2017-02-27 20:00:00,62082
2017-02-27 20:15:00,61638
2017-02-27 20:30:00,61298
2017-02-27 20:45:00,60412
2017-02-27 21:00:00,60302
2017-02-27 21:15:00,59769
2017-02-27 21:30:00,58841
2017-02-27 21:45:00,57955
2017-02-27 22:00:00,57124
2017-02-27 22:15:00,56319
2017-02-27 22:30:00,55823
2017-02-27 22:45:00,55106
2017-02-27 23:00:00,54405
2017-02-27 23:15:00,53909
2017-02-27 23:30:00,53395
2017-02-27 23:45:00,53030
2017-02-28 00:00:00,52399
2017-02-28 00:15:00,52252
2017-02-28 00:30:00,51936
2017-02-28 00:45:00,51648
2017-02-28 01:00:00,51323
2017-02-28 01:15:00,51198
2017-02-28 01:30:00,51164
2017-02-28 01:45:00,51386
2017-02-28 02:00:00,51576
2017-02-28 02:15:00,51635
2017-02-28 02:30:00,51987
2017-02-28 02:45:00,52548
2017-02-28 03:00:00,52892
2017-02-28 03:15:00,53213
2017-02-28 03:30:00,53539
2017-02-28 03:45:00,53855
2017-02-28 04:00:00,54720
2017-02-28 04:15:00,54861
2017-02-28 04:30:00,55494
2017-02-28 04:45:00,56412
2017-02-28 05:00:00,58765
2017-02-28 05:15:00,60464
2017-02-28 05:30:00,61526
2017-02-28 05:45:00,62601
2017-02-28 06:00:00,64601
2017-02-28 06:15:00,65263
2017-02-28 06:30:00,66138
2017-02-28 06:45:00,66608
2017-02-28 07:00:00,67203
2017-02-28 07:15:00,67635
2017-02-28 07:30:00,67956
2017-02-28 07:45:00,68543
2017-02-28 08:00:00,68238
2017-02-28 08:15:00,68641
2017-02-28 08:30:00,68941
2017-02-28 08:45:00,68905
2017-02-28 09:00:00,69590
2017-02-28 09:15:00,70014
2017-02-28 09:30:00,70351
2017-02-28 09:45:00,70665
2017-02-28 10:00:00,70911
2017-02-28 10:15:00,71176
2017-02-28 10:30:00,71033
2017-02-28 10:45:00,71013
2017-02-28 11:00:00,70534
2017-02-28 11:15:00,70353
2017-02-28 11:30:00,70317
2017-02-28 11:45:00,70490
2017-02-28 12:00:00,70804
2017-02-28 12:15:00,70470
2017-02-28 12:30:00,69875
2017-02-28 12:45:00,69101
2017-02-28 13:00:00,68557
2017-02-28 13:15:00,68184
2017-02-28 13:30:00,68124
2017-02-28 13:45:00,67928
2017-02-28 14:00:00,67825
2017-02-28 14:15:00,67415
2017-02-28 14:30:00,67076
2017-02-28 14:45:00,66764
2017-02-28 15:00:00,66852
2017-02-28 15:15:00,66329
2017-02-28 15:30:00,66074
2017-02-28 15:45:00,65923
2017-02-28 16:00:00,66155
2017-02-28 16:15:00,66466
2017-02-28 16:30:00,67327
2017-02-28 16:45:00,68042
2017-02-28 17:00:00,68703
2017-02-28 17:15:00,69316
2017-02-28 17:30:00,70490
2017-02-28 17:45:00,70799
2017-02-28 18:00:00,70449
2017-02-28 18:15:00,69968
2017-02-28 18:30:00,69196
2017-02-28 18:45:00,68504
2017-02-28 19:00:00,66875
2017-02-28 19:15:00,65551
2017-02-28 19:30:00,64463
2017-02-28 19:45:00,63618
2017-02-28 20:00:00,62477
2017-02-28 20:15:00,61715
2017-02-28 20:30:00,61269
2017-02-28 20:45:00,60863
2017-02-28 21:00:00,59797
2017-02-28 21:15:00,59087
2017-02-28 21:30:00,58244
2017-02-28 21:45:00,57287
2017-02-28 22:00:00,56348
2017-02-28 22:15:00,55384
2017-02-28 22:30:00,54301
2017-02-28 22:45:00,53634
2017-02-28 23:00:00,52548
2017-02-28 23:15:00,52157
2017-02-28 23:30:00,51849
2017-02-28 23:45:00,51372
2017-03-01 00:00:00,50721
2017-03-01 00:15:00,50344
2017-03-01 00:30:00,50307
2017-03-01 00:45:00,50439
2017-03-01 01:00:00,49651
2017-03-01 01:15:00,49739
2017-03-01 01:30:00,49706
2017-03-01 01:45:00,49882
2017-03-01 02:00:00,49822
2017-03-01 02:15:00,49997
2017-03-01 02:30:00,50080
2017-03-01 02:45:00,50445
2017-03-01 03:00:00,50238
2017-03-01 03:15:00,50509
2017-03-01 03:30:00,50989
2017-03-01 03:45:00,51647
2017-03-01 04:00:00,52529
2017-03-01 04:15:00,52891
2017-03-01 04:30:00,53772
2017-03-01 04:45:00,55247
2017-03-01 05:00:00,57902
2017-03-01 05:15:00,60108
2017-03-01 05:30:00,62401
2017-03-01 05:45:00,63781
2017-03-01 06:00:00,65239
2017-03-01 06:15:00,65931
2017-03-01 06:30:00,66465
2017-03-01 06:45:00,67250
2017-03-01 07:00:00,68426
2017-03-01 07:15:00,69080
2017-03-01 07:30:00,69252
2017-03-01 07:45:00,69404
2017-03-01 08:00:00,68873
2017-03-01 08:15:00,69173
2017-03-01 08:30:00,69457
2017-03-01 08:45:00,69611
2017-03-01 09:00:00,70307
2017-03-01 09:15:00,71065
2017-03-01 09:30:00,71475
2017-03-01 09:45:00,71831
2017-03-01 10:00:00,71529
2017-03-01 10:15:00,72214
2017-03-01 10:30:00,72642
2017-03-01 10:45:00,72442
2017-03-01 11:00:00,72109
2017-03-01 11:15:00,71868
2017-03-01 11:30:00,71518
2017-03-01 11:45:00,71540
2017-03-01 12:00:00,71512
2017-03-01 12:15:00,71431
2017-03-01 12:30:00,70768
2017-03-01 12:45:00,70407
2017-03-01 13:00:00,70367
2017-03-01 13:15:00,69943
2017-03-01 13:30:00,69631
2017-03-01 13:45:00,69375
2017-03-01 14:00:00,69069
2017-03-01 14:15:00,68580
2017-03-01 14:30:00,67965
2017-03-01 14:45:00,67562
2017-03-01 15:00:00,67258
2017-03-01 15:15:00,67044
2017-03-01 15:30:00,66687
2017-03-01 15:45:00,66694
2017-03-01 16:00:00,66760
2017-03-01 16:15:00,67088
2017-03-01 16:30:00,67328
2017-03-01 16:45:00,67800
2017-03-01 17:00:00,68324
2017-03-01 17:15:00,69153
2017-03-01 17:30:00,69692
2017-03-01 17:45:00,69949
2017-03-01 18:00:00,69780
2017-03-01 18:15:00,68955
2017-03-01 18:30:00,68494
2017-03-01 18:45:00,67819
2017-03-01 19:00:00,67056
2017-03-01 19:15:00,66084
2017-03-01 19:30:00,65157
2017-03-01 19:45:00,64259
2017-03-01 20:00:00,63836
2017-03-01 20:15:00,63379
2017-03-01 20:30:00,63110
2017-03-01 20:45:00,62198
2017-03-01 21:00:00,62248
2017-03-01 21:15:00,61474
2017-03-01 21:30:00,60405
2017-03-01 21:45:00,59516
2017-03-01 22:00:00,58458
2017-03-01 22:15:00,57410
2017-03-01 22:30:00,56395
2017-03-01 22:45:00,55546
2017-03-01 23:00:00,54602
2017-03-01 23:15:00,53805
2017-03-01 23:30:00,53312
2017-03-01 23:45:00,52839
2017-03-02 00:00:00,52436
2017-03-02 00:15:00,52204
2017-03-02 00:30:00,52396
2017-03-02 00:45:00,52407
2017-03-02 01:00:00,51810
2017-03-02 01:15:00,51743
2017-03-02 01:30:00,51807
2017-03-02 01:45:00,51962
2017-03-02 02:00:00,51770
2017-03-02 02:15:00,52048
2017-03-02 02:30:00,52264
2017-03-02 02:45:00,52239
2017-03-02 03:00:00,52724
2017-03-02 03:15:00,53000
2017-03-02 03:30:00,53550
2017-03-02 03:45:00,54062
2017-03-02 04:00:00,54933
2017-03-02 04:15:00,55526
2017-03-02 04:30:00,56469
2017-03-02 04:45:00,57846
2017-03-02 05:00:00,60096
2017-03-02 05:15:00,62002
2017-03-02 05:30:00,63693
2017-03-02 05:45:00,65270
2017-03-02 06:00:00,66175
2017-03-02 06:15:00,67123
2017-03-02 06:30:00,67745
2017-03-02 06:45:00,68673
2017-03-02 07:00:00,68943
2017-03-02 07:15:00,69289
2017-03-02 07:30:00,69642
2017-03-02 07:45:00,70036
2017-03-02 08:00:00,69738
2017-03-02 08:15:00,69842
2017-03-02 08:30:00,70326
2017-03-02 08:45:00,70982
2017-03-02 09:00:00,71349
2017-03-02 09:15:00,71241
2017-03-02 09:30:00,71862
2017-03-02 09:45:00,72396
2017-03-02 10:00:00,72620
2017-03-02 10:15:00,72923
2017-03-02 10:30:00,72980
2017-03-02 10:45:00,72722
2017-03-02 11:00:00,72539
2017-03-02 11:15:00,71749
2017-03-02 11:30:00,71837
2017-03-02 11:45:00,72159
2017-03-02 12:00:00,72698
2017-03-02 12:15:00,71968
2017-03-02 12:30:00,71449
2017-03-02 12:45:00,70924
2017-03-02 13:00:00,70395
2017-03-02 13:15:00,70320
2017-03-02 13:30:00,69956
2017-03-02 13:45:00,69897
2017-03-02 14:00:00,70097
2017-03-02 14:15:00,69525
2017-03-02 14:30:00,69067
2017-03-02 14:45:00,68353
2017-03-02 15:00:00,68188
2017-03-02 15:15:00,67912
2017-03-02 15:30:00,67505
2017-03-02 15:45:00,67235
2017-03-02 16:00:00,68003
2017-03-02 16:15:00,68606
2017-03-02 16:30:00,68684
2017-03-02 16:45:00,69258
2017-03-02 17:00:00,69851
2017-03-02 17:15:00,70980
2017-03-02 17:30:00,71910
2017-03-02 17:45:00,71980
2017-03-02 18:00:00,71890
2017-03-02 18:15:00,71398
2017-03-02 18:30:00,70787
2017-03-02 18:45:00,69976
2017-03-02 19:00:00,68395
2017-03-02 19:15:00,67225
2017-03-02 19:30:00,65535
2017-03-02 19:45:00,64636
2017-03-02 20:00:00,63862
2017-03-02 20:15:00,62903
2017-03-02 20:30:00,62008
2017-03-02 20:45:00,61400
2017-03-02 21:00:00,60949
2017-03-02 21:15:00,60200
2017-03-02 21:30:00,59392
2017-03-02 21:45:00,58261
2017-03-02 22:00:00,57138
2017-03-02 22:15:00,56007
2017-03-02 22:30:00,55106
2017-03-02 22:45:00,53967
2017-03-02 23:00:00,53131
2017-03-02 23:15:00,52416
2017-03-02 23:30:00,51980
2017-03-02 23:45:00,51424
2017-03-03 00:00:00,50967
2017-03-03 00:15:00,50530
2017-03-03 00:30:00,50001
2017-03-03 00:45:00,49625
2017-03-03 01:00:00,49492
2017-03-03 01:15:00,49245
2017-03-03 01:30:00,49178
2017-03-03 01:45:00,49306
2017-03-03 02:00:00,49532
2017-03-03 02:15:00,49869
2017-03-03 02:30:00,50051
2017-03-03 02:45:00,50423
2017-03-03 03:00:00,50731
2017-03-03 03:15:00,50776
2017-03-03 03:30:00,51004
2017-03-03 03:45:00,51452
2017-03-03 04:00:00,52562
2017-03-03 04:15:00,52791
2017-03-03 04:30:00,53489
2017-03-03 04:45:00,54773
2017-03-03 05:00:00,57829
2017-03-03 05:15:00,59964
2017-03-03 05:30:00,61807
2017-03-03 05:45:00,63223
2017-03-03 06:00:00,64299
2017-03-03 06:15:00,65034
2017-03-03 06:30:00,66003
2017-03-03 06:45:00,66842
2017-03-03 07:00:00,67494
2017-03-03 07:15:00,68156
2017-03-03 07:30:00,68433
2017-03-03 07:45:00,68454
2017-03-03 08:00:00,67988
2017-03-03 08:15:00,68046
2017-03-03 08:30:00,68147
2017-03-03 08:45:00,68516
2017-03-03 09:00:00,68711
2017-03-03 09:15:00,68909
2017-03-03 09:30:00,68797
2017-03-03 09:45:00,69004
2017-03-03 10:00:00,68943
2017-03-03 10:15:00,69124
2017-03-03 10:30:00,69454
2017-03-03 10:45:00,68878
2017-03-03 11:00:00,68955
2017-03-03 11:15:00,68894
2017-03-03 11:30:00,68776
2017-03-03 11:45:00,68619
2017-03-03 12:00:00,68027
2017-03-03 12:15:00,67627
2017-03-03 12:30:00,67531
2017-03-03 12:45:00,66443
2017-03-03 13:00:00,65931
2017-03-03 13:15:00,65746
2017-03-03 13:30:00,65653
2017-03-03 13:45:00,65181
2017-03-03 14:00:00,64987
2017-03-03 14:15:00,64634
2017-03-03 14:30:00,64251
2017-03-03 14:45:00,64261
2017-03-03 15:00:00,63873
2017-03-03 15:15:00,63759
2017-03-03 15:30:00,63329
2017-03-03 15:45:00,63460
2017-03-03 16:00:00,63569
2017-03-03 16:15:00,63580
2017-03-03 16:30:00,63940
2017-03-03 16:45:00,64837
2017-03-03 17:00:00,65637
2017-03-03 17:15:00,66717
2017-03-03 17:30:00,67848
2017-03-03 17:45:00,67866
2017-03-03 18:00:00,67723
2017-03-03 18:15:00,67057
2017-03-03 18:30:00,66384
2017-03-03 18:45:00,65764
2017-03-03 19:00:00,64561
2017-03-03 19:15:00,63256
2017-03-03 19:30:00,62215
2017-03-03 19:45:00,61000
2017-03-03 20:00:00,60316
2017-03-03 20:15:00,59596
2017-03-03 20:30:00,58609
2017-03-03 20:45:00,57768
2017-03-03 21:00:00,57458
2017-03-03 21:15:00,56701
2017-03-03 21:30:00,55535
2017-03-03 21:45:00,54731
2017-03-03 22:00:00,53647
2017-03-03 22:15:00,52604
2017-03-03 22:30:00,51729
2017-03-03 22:45:00,50991
2017-03-03 23:00:00,49294
2017-03-03 23:15:00,48440
2017-03-03 23:30:00,47963
2017-03-03 23:45:00,47491
2017-03-04 00:00:00,46943
2017-03-04 00:15:00,46350
2017-03-04 00:30:00,45881
2017-03-04 00:45:00,45466
2017-03-04 01:00:00,45225
2017-03-04 01:15:00,45095
2017-03-04 01:30:00,44970
2017-03-04 01:45:00,45082
2017-03-04 02:00:00,45081
2017-03-04 02:15:00,45059
2017-03-04 02:30:00,45366
2017-03-04 02:45:00,45341
2017-03-04 03:00:00,45438
2017-03-04 03:15:00,45093
2017-03-04 03:30:00,45320
2017-03-04 03:45:00,45325
2017-03-04 04:00:00,45450
2017-03-04 04:15:00,45486
2017-03-04 04:30:00,45349
2017-03-04 04:45:00,45592
2017-03-04 05:00:00,46264
2017-03-04 05:15:00,46567
2017-03-04 05:30:00,47173
2017-03-04 05:45:00,47394
2017-03-04 06:00:00,48226
2017-03-04 06:15:00,49207
2017-03-04 06:30:00,50177
2017-03-04 06:45:00,51040
2017-03-04 07:00:00,52025
2017-03-04 07:15:00,52703
2017-03-04 07:30:00,53912
2017-03-04 07:45:00,54835
2017-03-04 08:00:00,55757
2017-03-04 08:15:00,56411
2017-03-04 08:30:00,56895
2017-03-04 08:45:00,57532
2017-03-04 09:00:00,57800
2017-03-04 09:15:00,57778
2017-03-04 09:30:00,57747
2017-03-04 09:45:00,57857
2017-03-04 10:00:00,57657
2017-03-04 10:15:00,57482
2017-03-04 10:30:00,57819
2017-03-04 10:45:00,57521
2017-03-04 11:00:00,57001
2017-03-04 11:15:00,56383
2017-03-04 11:30:00,55945
2017-03-04 11:45:00,55033
2017-03-04 12:00:00,54855
2017-03-04 12:15:00,54430
2017-03-04 12:30:00,53804
2017-03-04 12:45:00,53143
2017-03-04 13:00:00,52638
2017-03-04 13:15:00,52269
2017-03-04 13:30:00,51665
2017-03-04 13:45:00,51142
2017-03-04 14:00:00,51281
2017-03-04 14:15:00,51001
2017-03-04 14:30:00,50949
2017-03-04 14:45:00,50769
2017-03-04 15:00:00,51113
2017-03-04 15:15:00,50656
2017-03-04 15:30:00,50695
2017-03-04 15:45:00,51196
2017-03-04 16:00:00,52027
2017-03-04 16:15:00,52263
2017-03-04 16:30:00,52912
2017-03-04 16:45:00,53687
2017-03-04 17:00:00,55242
2017-03-04 17:15:00,56610
2017-03-04 17:30:00,57740
2017-03-04 17:45:00,57764
2017-03-04 18:00:00,57817
2017-03-04 18:15:00,57624
2017-03-04 18:30:00,57204
2017-03-04 18:45:00,56537
2017-03-04 19:00:00,55739
2017-03-04 19:15:00,54388
2017-03-04 19:30:00,53382
2017-03-04 19:45:00,52224
2017-03-04 20:00:00,51328
2017-03-04 20:15:00,50909
2017-03-04 20:30:00,50563
2017-03-04 20:45:00,50387
2017-03-04 21:00:00,50893
2017-03-04 21:15:00,50165
2017-03-04 21:30:00,49512
2017-03-04 21:45:00,48666
2017-03-04 22:00:00,47719
2017-03-04 22:15:00,46844
2017-03-04 22:30:00,45998
2017-03-04 22:45:00,45231
2017-03-04 23:00:00,44443
2017-03-04 23:15:00,43652
2017-03-04 23:30:00,42876
2017-03-04 23:45:00,42252
2017-03-05 00:00:00,41665
2017-03-05 00:15:00,41223
2017-03-05 00:30:00,41638
2017-03-05 00:45:00,41485
2017-03-05 01:00:00,41224
2017-03-05 01:15:00,41329
2017-03-05 01:30:00,41035
2017-03-05 01:45:00,40603
2017-03-05 02:00:00,40846
2017-03-05 02:15:00,40629
2017-03-05 02:30:00,40761
2017-03-05 02:45:00,40870
2017-03-05 03:00:00,40916
2017-03-05 03:15:00,41335
2017-03-05 03:30:00,41386
2017-03-05 03:45:00,41611
2017-03-05 04:00:00,41432
2017-03-05 04:15:00,41217
2017-03-05 04:30:00,40928
2017-03-05 04:45:00,40829
2017-03-05 05:00:00,40655
2017-03-05 05:15:00,40831
2017-03-05 05:30:00,40809
2017-03-05 05:45:00,40977
2017-03-05 06:00:00,41309
2017-03-05 06:15:00,42101
2017-03-05 06:30:00,43110
2017-03-05 06:45:00,44345
2017-03-05 07:00:00,45854
2017-03-05 07:15:00,46311
2017-03-05 07:30:00,47380
2017-03-05 07:45:00,47736
2017-03-05 08:00:00,48502
2017-03-05 08:15:00,48928
2017-03-05 08:30:00,49220
2017-03-05 08:45:00,49997
2017-03-05 09:00:00,50800
2017-03-05 09:15:00,51307
2017-03-05 09:30:00,51949
2017-03-05 09:45:00,52552
2017-03-05 10:00:00,53535
2017-03-05 10:15:00,54471
2017-03-05 10:30:00,55679
2017-03-05 10:45:00,56226
2017-03-05 11:00:00,55936
2017-03-05 11:15:00,55165
2017-03-05 11:30:00,55004
2017-03-05 11:45:00,54268
2017-03-05 12:00:00,53255
2017-03-05 12:15:00,52120
2017-03-05 12:30:00,51584
2017-03-05 12:45:00,51331
2017-03-05 13:00:00,50871
2017-03-05 13:15:00,50610
2017-03-05 13:30:00,49989
2017-03-05 13:45:00,49616
2017-03-05 14:00:00,49550
2017-03-05 14:15:00,49371
2017-03-05 14:30:00,49134
2017-03-05 14:45:00,49540
2017-03-05 15:00:00,49528
2017-03-05 15:15:00,49684
2017-03-05 15:30:00,49705
2017-03-05 15:45:00,50143
2017-03-05 16:00:00,50894
2017-03-05 16:15:00,51097
2017-03-05 16:30:00,51964
2017-03-05 16:45:00,52848
2017-03-05 17:00:00,54306
2017-03-05 17:15:00,55689
2017-03-05 17:30:00,56555
2017-03-05 17:45:00,57052
2017-03-05 18:00:00,57200
2017-03-05 18:15:00,56597
2017-03-05 18:30:00,56074
2017-03-05 18:45:00,55759
2017-03-05 19:00:00,55432
2017-03-05 19:15:00,54343
2017-03-05 19:30:00,53302
2017-03-05 19:45:00,52506
2017-03-05 20:00:00,52006
2017-03-05 20:15:00,51738
2017-03-05 20:30:00,51236
2017-03-05 20:45:00,51185
2017-03-05 21:00:00,51968
2017-03-05 21:15:00,51605
2017-03-05 21:30:00,51035
2017-03-05 21:45:00,49880
2017-03-05 22:00:00,49113
2017-03-05 22:15:00,48415
2017-03-05 22:30:00,47763
2017-03-05 22:45:00,46877
2017-03-05 23:00:00,45836
2017-03-05 23:15:00,45328
2017-03-05 23:30:00,45050
2017-03-05 23:45:00,44366
2017-03-06 00:00:00,44059
2017-03-06 00:15:00,43880
2017-03-06 00:30:00,43528
2017-03-06 00:45:00,35590
2017-03-06 01:00:00,43454
2017-03-06 01:15:00,43326
2017-03-06 01:30:00,43255
2017-03-06 01:45:00,43523
2017-03-06 02:00:00,43630
2017-03-06 02:15:00,43785
2017-03-06 02:30:00,43844
2017-03-06 02:45:00,44117
2017-03-06 03:00:00,45138
2017-03-06 03:15:00,45622
